success,collision,steps,total_cost,goal_error,path_efficiency,avg_min_distance,min_separation,average_risk,computation_time,trajectory,distance_history,risk_history,scenario,random_sequence,confidence_level,run,scenario_seed
True,False,253,12865.980814089473,0.4881116091703237,0.5747577169697721,1.9191206021429768,0.9688504164100622,0.33839187969192114,13.143333196640015,"[array([0., 0., 0.]), array([0.    , 0.    , 0.0375]), array([-0.0002892 ,  0.00015633,  0.14503308]), array([-0.00078239,  0.00046868,  0.31238248]), array([-0.00155401,  0.00129703,  0.52893825]), array([-0.0028253 ,  0.00241638,  0.78399765]), array([-0.00414106,  0.00239533,  1.06704979]), array([-5.04608171e-03,  4.90622073e-04,  1.36802022e+00]), array([-0.00508514, -0.00276842,  1.67745257]), array([-0.00380304, -0.00621615,  1.9866956 ]), array([-7.44571112e-04, -8.68692093e-03,  2.28804835e+00]), array([ 0.00454548, -0.00901509,  2.57484714]), array([ 0.01252233, -0.006035  ,  2.84151837]), array([2.36411794e-02, 1.41897916e-03, 3.08359939e+00]), array([0.0388613, 0.0145125, 3.2977461]), array([0.0601501 , 0.03441121, 3.48172696]), array([0.08997904, 0.06224491, 3.63436266]), array([0.12897627, 0.09907173, 3.75530052]), array([0.17408331, 0.14373716, 3.8447257 ]), array([0.22039836, 0.19262844, 3.90352073]), array([0.26364796, 0.24265983, 3.93346285]), array([0.30081538, 0.29046749, 3.93703127]), array([0.32951222, 0.33160083, 3.91726999]), array([0.34735007, 0.3630871 , 3.87756643]), array([0.35347483, 0.38490912, 3.82116423]), array([0.35000845, 0.39852751, 3.7510049 ]), array([0.34042208, 0.40540287, 3.67000085]), array([0.32809428, 0.40699584, 3.5811352 ]), array([0.31640366, 0.40476703, 3.48738305]), array([0.30815648, 0.40017705, 3.39162088]), array([0.3050144 , 0.39468652, 3.29650499]), array([0.30806674, 0.38975606, 3.20440939]), array([0.31840283, 0.38684629, 3.11741498]), array([0.33711202, 0.38741783, 3.03729014]), array([0.36528363, 0.39293129, 2.96548063]), array([0.404007  , 0.40484729, 2.90310781]), array([0.45437145, 0.42462645, 2.85097464]), array([0.51641077, 0.45372938, 2.80943179]), array([0.58804762, 0.49359456, 2.77830393]), array([0.66614911, 0.54561619, 2.75714254]), array([0.74758235, 0.60825229, 2.74505847]), array([0.82829665, 0.67629341, 2.74089431]), array([0.90244145, 0.74452273, 2.74398059]), array([0.96331968, 0.80848539, 2.75428278]), array([1.00757774, 0.86517259, 2.77140998]), array([1.03451257, 0.91300575, 2.79444993]), array([1.0437037 , 0.9504063 , 2.82240833]), array([1.03573584, 0.97579567, 2.85410933]), array([1.01132429, 0.98759526, 2.88841621]), array([0.97433116, 0.98698545, 2.92350872]), array([0.93066794, 0.9779396 , 2.95737418]), array([0.88600541, 0.9644983 , 2.9888387 ]), array([0.84680575, 0.9501518 , 3.01741336]), array([0.81853678, 0.9383794 , 3.04314922]), array([0.80467766, 0.9322417 , 3.06623625]), array([0.80758053, 0.93380813, 3.08688047]), array([0.8293322 , 0.9451481 , 3.10537631]), array([0.86980076, 0.96799035, 3.12164426]), array([0.92577137, 1.00338227, 3.13510178]), array([0.9940095 , 1.05097715, 3.14521024]), array([1.07214577, 1.10832153, 3.15156763]), array([1.15725351, 1.17190855, 3.15390863]), array([1.24551549, 1.23823134, 3.15227254]), array([1.33266915, 1.30378305, 3.14705198]), array([1.41445197, 1.36505682, 3.13898787]), array([1.48660142, 1.41854578, 3.12912107]), array([1.54571455, 1.46074307, 3.11861052]), array([1.58982481, 1.48814184, 3.10854017]), array([1.61725964, 1.49928529, 3.09961455]), array([1.6260637 , 1.49465833, 3.09221618]), array([1.61801455, 1.47501623, 3.08595421]), array([1.59745059, 1.44250497, 3.07987908]), array([1.56753811, 1.39906914, 3.07352044]), array([1.53214977, 1.34575153, 3.06668227]), array([1.49657086, 1.28531995, 3.05923603]), array([1.46679302, 1.22336892, 3.05139991]), array([1.44761744, 1.16690634, 3.04392931]), array([1.44146451, 1.12197606, 3.03775416]), array([1.44956416, 1.09269391, 3.03362751]), array([1.47314635, 1.08215829, 3.03218271]), array([1.51209644, 1.09336087, 3.03378424]), array([1.56361064, 1.12629985, 3.03766151]), array([1.62354055, 1.1779387 , 3.04236593]), array([1.68773781, 1.24416204, 3.04673179]), array([1.75205402, 1.32086846, 3.0500476 ]), array([1.81265787, 1.40487741, 3.05212205]), array([1.86635216, 1.49246932, 3.05300763]), array([1.91134487, 1.57900115, 3.05289363]), array([1.94802007, 1.65936814, 3.05204655]), array([1.97784994, 1.72846552, 3.0509069 ]), array([2.00230666, 1.78118853, 3.05016904]), array([2.0228624 , 1.81345924, 3.0504956 ]), array([2.04098933, 1.8232534 , 3.05215689]), array([2.05815962, 1.80989225, 3.05509873]), array([2.07584545, 1.77333438, 3.0591106 ]), array([2.095519  , 1.71563277, 3.06353569]), array([2.11865242, 1.64239186, 3.06725005]), array([2.1467179 , 1.56099182, 3.0694106 ]), array([2.18118762, 1.47881279, 3.06988283]), array([2.22353373, 1.40323495, 3.06915997]), array([2.27403455, 1.3402004 , 3.06794426]), array([2.33058062, 1.29277511, 3.06659898]), array([2.38986861, 1.262587  , 3.06529948]), array([2.44859521, 1.25126397, 3.06434068]), array([2.5034571 , 1.26041146, 3.06411259]), array([2.55221362, 1.29158993, 3.06498962]), array([2.59474949, 1.34360034, 3.06658433]), array([2.6320121 , 1.41209836, 3.06789176]), array([2.66494887, 1.4924377 , 3.06818911]), array([2.69450716, 1.57927522, 3.06706773]), array([2.7216344 , 1.66788418, 3.06445041]), array([2.74727795, 1.75495735, 3.06054104]), array([2.77238524, 1.83718749, 3.05567328]), array([2.79790364, 1.91126738, 3.05028971]), array([2.82478055, 1.97388977, 3.04492094]), array([2.85396337, 2.02217342, 3.04009431]), array([2.8863995 , 2.05408904, 3.03621805]), array([2.92303632, 2.06974093, 3.03330643]), array([2.96431216, 2.07264864, 3.03085075]), array([3.00964718, 2.06803929, 3.02829555]), array([3.05795245, 2.06090704, 3.02541506]), array([3.10813908, 2.05578008, 3.02227225]), array([3.15911813, 2.05577519, 3.01905359]), array([3.20980069, 2.0616524 , 3.01588316]), array([3.25909785, 2.0729933 , 3.01282026]), array([3.30592069, 2.0893795 , 3.009929  ]), array([3.34918029, 2.1103926 , 3.00727622]), array([3.38778774, 2.13561422, 3.00492952]), array([3.42065412, 2.16462595, 3.00295555]), array([3.44715698, 2.1970094 , 3.00138536]), array([3.46760678, 2.23234618, 3.00018226]), array([3.48278044, 2.2702179 , 2.99928002]), array([3.49345491, 2.31020615, 2.99862005]), array([3.50040709, 2.35189255, 2.99815198]), array([3.50441393, 2.3948587 , 2.99783406]), array([3.50625234, 2.43868621, 2.99763324]), array([3.50669926, 2.48295668, 2.99752505]), array([3.50653161, 2.52725171, 2.99749329]), array([3.50652632, 2.57115292, 2.99752953]), array([3.50746032, 2.61424191, 2.99763249]), array([3.51011053, 2.65610028, 2.99780731]), array([3.51525388, 2.69630964, 2.99806471]), array([3.52366729, 2.73445159, 2.99842017]), array([3.5361277 , 2.77010775, 2.99889297]), array([3.55341204, 2.80285972, 2.99950537]), array([3.57629722, 2.8322891 , 3.00028166]), array([3.60556018, 2.85797749, 3.0012474 ]), array([3.64197784, 2.8795192 , 3.00242806]), array([3.68578863, 2.8965339 , 3.00380474]), array([3.73615401, 2.90878427, 3.00527539]), array([3.79169693, 2.91629365, 3.00670941]), array([3.85104033, 2.91952861, 3.00799112]), array([3.91280718, 2.91958168, 3.00902151]), array([3.97562042, 2.9178583 , 3.00974211]), array([4.038103  , 2.91576394, 3.01014786]), array([4.09887789, 2.91470404, 3.01028148]), array([4.15656802, 2.91608406, 3.01022731]), array([4.20979636, 2.92130946, 3.01010483]), array([4.25718586, 2.93178569, 3.01006208]), array([4.29735947, 2.94891822, 3.010269  ]), array([4.32894014, 2.97411249, 3.01091098]), array([4.35112994, 3.00877395, 3.01212253]), array([4.36428917, 3.05332685, 3.01381836]), array([4.36935725, 3.10623292, 3.01568473]), array([4.3672736 , 3.16497271, 3.01740047]), array([4.35927627, 3.22702674, 3.01874103]), array([4.34720064, 3.28987554, 3.0195703 ]), array([4.33318072, 3.35099963, 3.01986921]), array([4.31935051, 3.40787955, 3.01974471]), array([4.30784403, 3.45821909, 3.01939614]), array([4.3007953 , 3.50016856, 3.01906894]), array([4.30033831, 3.53287069, 3.01896344]), array([4.3086071 , 3.55700647, 3.01916621]), array([4.32773566, 3.57402603, 3.01973666]), array([4.35842619, 3.58537951, 3.02060133]), array([4.39851728, 3.59251703, 3.0214174 ]), array([4.44441566, 3.59688874, 3.02183936]), array([4.49252811, 3.59994476, 3.02172263]), array([4.53926137, 3.60313523, 3.02110416]), array([4.58180144, 3.60791027, 3.02013456]), array([4.61889277, 3.61572003, 3.01896655]), array([4.65005904, 3.62801463, 3.01773392]), array([4.67482393, 3.6462442 , 3.01658165]), array([4.69271114, 3.67185889, 3.01566109]), array([4.70324434, 3.70599742, 3.01509604]), array([4.70678083, 3.74917576, 3.01488315]), array([4.70534517, 3.80116795, 3.01485421]), array([4.70179552, 3.86088701, 3.01479715]), array([4.69899002, 3.92681546, 3.01458857]), array([4.69978686, 3.99743581, 3.01422897]), array([4.70684683, 4.07123057, 3.01381398]), array([4.72243607, 4.14668226, 3.01349154]), array([4.74772016, 4.22227337, 3.01334913]), array([4.7820583 , 4.29648644, 3.01332196]), array([4.82390646, 4.36780396, 3.0133006 ]), array([4.87172064, 4.43470846, 3.01323527]), array([4.92395683, 4.49568244, 3.01313062]), array([4.97907104, 4.54920841, 3.01303967]), array([5.03551923, 4.59376889, 3.0130574 ]), array([5.09175742, 4.6284044 , 3.01325278]), array([5.14624159, 4.65327153, 3.01360187]), array([5.19742773, 4.66908487, 3.01405024]), array([5.24377184, 4.676559  , 3.01457649]), array([5.2837299 , 4.677069  , 3.01514462]), array([5.31575791, 4.67331094, 3.01570326]), array([5.3390117 , 4.66864135, 3.01621977]), array([5.35404677, 4.66641677, 3.01666573]), array([5.36211847, 4.66999373, 3.01708145]), array([5.36448215, 4.68221187, 3.01758053]), array([5.36239315, 4.70487695, 3.0182479 ]), array([5.35710682, 4.73891917, 3.01910185]), array([5.3498785 , 4.78455141, 3.0200924 ]), array([5.34196354, 4.84114481, 3.02109195]), array([5.33461728, 4.90710436, 3.02191192]), array([5.32909507, 4.98035194, 3.02238996]), array([5.32665225, 5.05880947, 3.02245012]), array([5.32854417, 5.14039884, 3.02209511]), array([5.33602618, 5.22304195, 3.02139768]), array([5.35035361, 5.3046607 , 3.02049136]), array([5.37278182, 5.383177  , 3.0195608 ]), array([5.40424091, 5.45651273, 3.01879978]), array([5.44501046, 5.52258981, 3.01836719]), array([5.49467589, 5.57933012, 3.01837728]), array([5.55208476, 5.62488409, 3.01887847]), array([5.61571568, 5.65785916, 3.01986444]), array([5.68404725, 5.67822623, 3.02117624]), array([5.7555088 , 5.68822612, 3.02243239]), array([5.82843099, 5.69123458, 3.02326979]), array([5.90109519, 5.69062737, 3.02352017]), array([5.97178278, 5.68978026, 3.02319389]), array([6.03877513, 5.69206899, 3.02246029]), array([6.1003536 , 5.70086934, 3.02162717]), array([6.15479956, 5.71885118, 3.02104088]), array([6.20039438, 5.74727262, 3.02095237]), array([6.23541944, 5.78668588, 3.02154239]), array([6.25924387, 5.83764319, 3.02285349]), array([6.27341239, 5.89965493, 3.02456296]), array([6.28055749, 5.97014778, 3.02611621]), array([6.28331164, 6.0455066 , 3.02709252]), array([6.28430735, 6.12211622, 3.0273354 ]), array([6.28617708, 6.19636149, 3.02692631]), array([6.29155333, 6.26462726, 3.02615745]), array([6.30306079, 6.32329837, 3.02550334]), array([6.3233085 , 6.37023862, 3.02538407]), array([6.35371672, 6.40618256, 3.02579319]), array([6.39334364, 6.43316938, 3.02636541]), array([6.44006642, 6.4531511 , 3.02673248]), array([6.49176224, 6.46807978, 3.02665718]), array([6.54630827, 6.47990743, 3.02602395]), array([6.60158168, 6.49058609, 3.0248281 ]), array([6.65545964, 6.5020678 , 3.02316381]), array([6.70581933, 6.51630458, 3.0212114 ]), array([6.75053791, 6.53524848, 3.01922404]), array([6.78764351, 6.56085152, 3.01750086])]","[10.344080432788601, 10.333266968872913, 10.303043065825236, 10.258054430710713, 10.203418447274723, 10.144772311463297, 10.087653822680476, 10.036292151699422, 9.992953274583586, 9.958268305052746, 9.931716470901316, 9.911782448977231, 9.896185479402451, 9.882140838786306, 9.866262732483037, 9.844440292151319, 9.81240293220122, 9.767510276364721, 9.711593087532549, 9.64985262737607, 9.58704530922498, 9.527587768040005, 9.476515127597063, 9.438034053039573, 9.413290330154902, 9.400310366742096, 9.396147642424165, 9.397858685146652, 9.402398643518694, 9.40700800408795, 9.409618143151246, 9.408457838836451, 9.401666283704806, 9.387316428652655, 9.36344006404039, 9.328051837123374, 9.27917016855833, 9.215579447709013, 9.13759236082347, 9.04630959156846, 8.944951675104615, 8.840040890848282, 8.73937995889566, 8.650823049593457, 8.578897671330761, 8.525302926913442, 8.491559825967576, 8.478488602105308, 8.48679553673732, 8.512983021849571, 8.550077194301105, 8.591177747952106, 8.629181070590473, 8.657689857733514, 8.672029569590126, 8.669042096856126, 8.645777974596642, 8.601120884245995, 8.536622879522799, 8.454814060116647, 8.359085099687414, 8.253970216280873, 8.144645911176811, 8.036613140330216, 7.935379579155881, 7.846455721380237, 7.774745367682993, 7.724141176600929, 7.696861640810758, 7.693925007820512, 7.713533636447267, 7.7511077805261825, 7.803042603711831, 7.865898445992283, 7.934028563240837, 7.9992804729322895, 8.053313822507352, 8.090111717192656, 8.105845671310961, 8.097406836419937, 8.062667836842273, 8.003505551352754, 7.924929578953241, 7.832750736874388, 7.732785839163472, 7.6299824300601955, 7.529279120340588, 7.435350517317319, 7.351704479087781, 7.281047897674364, 7.22602579565843, 7.188508437447808, 7.168905954156806, 7.166731519144179, 7.1811437502356625, 7.209889575105133, 7.24817505874044, 7.289854248351625, 7.3286659497243, 7.358205767999266, 7.373784468575016, 7.374301915409866, 7.360399676374519, 7.332625122433178, 7.291494023960143, 7.236917358021061, 7.169764479569589, 7.092853606114279, 7.009319551567724, 6.92286240146262, 6.8366677015058706, 6.752761097489742, 6.673114645440365, 6.599647154807108, 6.534237473672258, 6.478424557990999, 6.433121802062399, 6.397671187943081, 6.369185154612287, 6.344127419013294, 6.319416429450696, 6.292248258690107, 6.260838245137471, 6.225202013248842, 6.186267719140225, 6.144958442774575, 6.102196162091318, 6.05890672935559, 6.016025920314271, 5.974229167391267, 5.93366032360814, 5.894206702857122, 5.855768670817304, 5.8182520381148475, 5.781561471139848, 5.745594991002677, 5.710239624245597, 5.675368262732608, 5.640837784462885, 5.606488482154757, 5.572144842956792, 5.537617721467127, 5.502707950453321, 5.467211440368224, 5.43092583094301, 5.393658776514217, 5.3552379715294, 5.31551321623048, 5.274698615442299, 5.233618688397423, 5.1932563203983, 5.154246558769238, 5.116703487203867, 5.080437738017392, 5.045187908239374, 5.010614566596381, 4.976301781414231, 4.941766381272535, 4.906475139151171, 4.869870112487331, 4.831402500737168, 4.790255203830222, 4.745881531622044, 4.699143468777373, 4.651772285888568, 4.605333891347008, 4.561003283690276, 4.5196817978215895, 4.482142439884119, 4.448852884072789, 4.419829154341341, 4.394259719903741, 4.370145027417481, 4.344960746836529, 4.317171491713443, 4.287086565746391, 4.255896438614334, 4.224720437440577, 4.194564370027074, 4.1658567409150296, 4.138040877702321, 4.110087878979151, 4.080979862869804, 4.0497346114876684, 4.015690157937446, 3.9783079175828875, 3.9367737951492394, 3.8905003740416895, 3.8391825883630415, 3.7824032941294767, 3.7197355611970857, 3.6508768278733306, 3.576130291377193, 3.4969169921704726, 3.4152622141109372, 3.333237001155605, 3.252957746359978, 3.1765867433447514, 3.1063327806907934, 3.044015611594829, 2.9906085921097696, 2.9466302033786076, 2.9125466404013407, 2.8882210499026577, 2.872350951746151, 2.862582467650188, 2.855704902691191, 2.848135684152779, 2.8367885943868885, 2.819517511543615, 2.7949864775758013, 2.762520068421374, 2.722165591103787, 2.6747321209185677, 2.6213360872037557, 2.5629704201188046, 2.500473806434421, 2.4345115839007887, 2.3655714803106207, 2.2939786920023626, 2.220169692249615, 2.145010653912821, 2.0699375079557742, 1.996937326938499, 1.9282063458102014, 1.865279054271881, 1.8083175271412055, 1.7566964347508027, 1.709561831936218, 1.6656663473661604, 1.6233118114380678, 1.5803707940317455, 1.5349751772531095, 1.4863155894392963, 1.434286812958821, 1.3785192336221164, 1.31882226661923, 1.2565329997068362, 1.1939153502946422, 1.1329797590918633, 1.0752223206716236, 1.0214469907503527, 0.9717508840450999, 0.9247459786734216, 0.878046988528088, 0.8306768515874495, 0.7831244819822418, 0.7361761675408963, 0.6906589000586842, 0.6471909486167279, 0.6059546998786268, 0.5665275342891998, 0.5278208728019551, 0.4881116091703237]","[0.7297315702845966, 0.7339738930592865, 0.6129096114135606, 0.3804131275356949, 0.2303979913208741, 0.17090773116270663, 0.16817460130058454, 0.17744884519012363, 0.18758834718723774, 0.19636735476124825, 0.2031927237062793, 0.2073224102188749, 0.20920106449718512, 0.2092089579638226, 0.2082149024959421, 0.2072441132654481, 0.20698021015076745, 0.2081466878131071, 0.21076824101278266, 0.2144059267672066, 0.21890530970878888, 0.22371082696782107, 0.22823446965545213, 0.2318692668942374, 0.23439909866735137, 0.23564276675821072, 0.23574813709905867, 0.2351346914826036, 0.23408394228234844, 0.23289060150930832, 0.23159440002063805, 0.23066867909940647, 0.2300767999387717, 0.23038152374038653, 0.23171665938286162, 0.23461485361377749, 0.23928371990281286, 0.24639483519396904, 0.2559634461008163, 0.26844514281427395, 0.2836952062906829, 0.30144363010744085, 0.3201676653947304, 0.33778824669085006, 0.3526688522164377, 0.3636506715689415, 0.368919322175618, 0.36843847216751596, 0.36135029055460843, 0.3492056823530635, 0.33528989647848756, 0.3209795701764846, 0.3084281182597383, 0.2988873525919967, 0.29275674331901946, 0.2901617049385758, 0.2916755433709096, 0.2979551562556016, 0.30848683877287164, 0.3238148597896029, 0.34456183392540246, 0.37084165715621603, 0.4022402319623422, 0.43742942302717014, 0.4755481013207036, 0.5125214303764556, 0.5440782506036417, 0.5662193917970751, 0.5723638404705199, 0.5639130780971182, 0.539565853341749, 0.5084880404154002, 0.47215286417063423, 0.43574888854338756, 0.4018484913084471, 0.37223132605150344, 0.34890003808496484, 0.33263935969459946, 0.32194590812748586, 0.31790831086548876, 0.3199708263666388, 0.32825858274690395, 0.34258130593219155, 0.3620787617961207, 0.38615635770286433, 0.4151466138820396, 0.4480315654475075, 0.4837946588516255, 0.5187440818161029, 0.5508030253727666, 0.574096309125979, 0.5836788085492334, 0.5796691516427362, 0.5604094874652409, 0.5282023314103537, 0.4876310947317324, 0.4463112749274323, 0.40778687103600253, 0.3749852377707413, 0.3488862520844921, 0.32870665108574965, 0.31432444702157736, 0.30422207481376123, 0.2985125129436708, 0.29698036750310836, 0.2995336773649142, 0.30623034805055904, 0.3162006558448603, 0.32941316022512357, 0.34474442146997725, 0.36199484920023883, 0.3800166773820962, 0.3978638270554281, 0.4140330629410169, 0.4267132425571362, 0.4349194805037674, 0.43604028496861796, 0.4311293439437822, 0.4216486036274687, 0.4096229255018859, 0.3970690255722159, 0.3859096416155437, 0.37655742683305893, 0.36892303687202843, 0.36295701029540656, 0.35872608824483954, 0.35551527777269304, 0.35353476283279384, 0.3526502042752393, 0.35305197791852455, 0.35413928266519923, 0.35583133316590465, 0.3583819047582225, 0.36166401607756204, 0.3648391505147482, 0.3684499581407813, 0.37243046834584326, 0.3763791958959275, 0.37990843227999005, 0.3838783121936182, 0.38741194041258975, 0.39018537549563004, 0.39249217246345636, 0.3930457572270656, 0.39278054226892684, 0.3912696260502798, 0.3885622815914439, 0.3841707701226072, 0.37897240098605084, 0.3725046570928986, 0.3659637296900689, 0.35896125693671166, 0.3521654626224918, 0.3459139170215919, 0.34069360890774186, 0.3364186128107209, 0.33294599595613145, 0.33040889514724914, 0.32890859076539086, 0.3280694542431869, 0.3279236845375719, 0.32857714004145466, 0.32992388420756547, 0.33153451925365507, 0.3335019748308052, 0.3356738425926452, 0.33784187982869257, 0.3396637855253072, 0.3410608770414389, 0.3421532472233298, 0.34266538143036, 0.34207586534707285, 0.34075024101995366, 0.33850865327552576, 0.33586146748639334, 0.33303502630208737, 0.3303043263369934, 0.32762645556813036, 0.325225196159799, 0.32328824797508754, 0.3216205855952636, 0.31994058643865086, 0.31874723959019147, 0.3176126002841717, 0.3166393136171489, 0.31576392505766604, 0.3151519824860849, 0.3150340768660651, 0.31572127581981835, 0.3165493820974615, 0.3174796235649038, 0.3186069875410645, 0.3197866500909919, 0.3206138654652273, 0.32142126926243075, 0.32189502638153716, 0.3220289495681071, 0.32187673264915223, 0.3215174584214148, 0.32045009398264185, 0.3192520255002656, 0.3174991407506002, 0.3155387840597465, 0.31328466473119376, 0.3108319125168111, 0.30813244972957776, 0.3053761813444842, 0.30247335538659326, 0.2997393666411586, 0.29755010810408283, 0.29559714510905205, 0.2940609393719311, 0.2930765885274121, 0.2930422856024474, 0.29354927247544027, 0.294607727338953, 0.2962584336235334, 0.2983455428121539, 0.30077206664693884, 0.30320640439826235, 0.3057398366010426, 0.30782047459528444, 0.30920681982876025, 0.3098129727841775, 0.30932887554293165, 0.30767022663214005, 0.30525707941770225, 0.3016224269295207, 0.29818844951735635, 0.2943149282981089, 0.29109896273421065, 0.28845698406430886, 0.2866237499261631, 0.28560677444986154, 0.2852070327072792, 0.28589277732880247, 0.2875762932493906, 0.29020240001643116, 0.29385779474812607, 0.2982965963821414, 0.30332534287828095, 0.30802612539362717, 0.31173301124787284, 0.3136469683643482, 0.3139636854081692, 0.3128358480089705, 0.31061705495154224, 0.3076580127202524, 0.3040526890747447, 0.30066966878072326, 0.2970907448626663, 0.2941443910972523, 0.2919216646611223, 0.29024067161060874]",Confidence 92% (Run 1),,0.92,0,1
